algo,reward,seed,flow,cycle_num,total_queue
ppo,queue-AE-4d,s42,medium,44,8.42
ppo,queue-AE-4d,s42,medium,45,6.6
ppo,queue-AE-4d,s42,low,1,1.93
ppo,queue-AE-4d,s42,low,2,2.2
ppo,queue-AE-4d,s42,low,3,2.4
ppo,queue-AE-4d,s42,low,4,1.29
ppo,queue-AE-4d,s42,low,5,2.11
ppo,queue-AE-4d,s42,low,6,4.02
ppo,queue-AE-4d,s42,low,7,2.67
ppo,queue-AE-4d,s42,low,8,3.96
ppo,queue-AE-4d,s42,low,9,2.93
ppo,queue-AE-4d,s42,low,10,2.89
ppo,queue-AE-4d,s42,low,11,2.42
ppo,queue-AE-4d,s42,low,12,2.91
ppo,queue-AE-4d,s42,low,13,2.82
ppo,queue-AE-4d,s42,low,14,3.58
ppo,queue-AE-4d,s42,low,15,2.22
ppo,queue-AE-4d,s42,low,16,1.96
ppo,queue-AE-4d,s42,low,17,2.91
ppo,queue-AE-4d,s42,low,18,3.27
ppo,queue-AE-4d,s42,low,19,2.71
ppo,queue-AE-4d,s42,low,20,3.11
ppo,queue-AE-4d,s42,low,21,3.71
ppo,queue-AE-4d,s42,low,22,2.11
ppo,queue-AE-4d,s42,low,23,2.93
ppo,queue-AE-4d,s42,low,24,2.27
ppo,queue-AE-4d,s42,low,25,3.33
ppo,queue-AE-4d,s42,low,26,2.98
ppo,queue-AE-4d,s42,low,27,2.22
ppo,queue-AE-4d,s42,low,28,2.8
ppo,queue-AE-4d,s42,low,29,3.09
ppo,queue-AE-4d,s42,low,30,2.73
ppo,queue-AE-4d,s42,low,31,2.62
ppo,queue-AE-4d,s42,low,32,2.67
ppo,queue-AE-4d,s42,low,33,2.56
ppo,queue-AE-4d,s42,low,34,3.04
ppo,queue-AE-4d,s42,low,35,2.84
ppo,queue-AE-4d,s42,low,36,2.8
ppo,queue-AE-4d,s42,low,37,3.36
ppo,queue-AE-4d,s42,low,38,2.24
ppo,queue-AE-4d,s42,low,39,2.58
ppo,queue-AE-4d,s42,low,40,2.22
ppo,queue-AE-4d,s42,low,41,2.47
ppo,queue-AE-4d,s42,low,42,2.07
ppo,queue-AE-4d,s42,low,43,1.78
ppo,queue-AE-4d,s42,low,44,2.49
ppo,queue-AE-4d,s42,low,45,2.6
ppo,queue-AE-4d,s777,medium,1,2.89
ppo,queue-AE-4d,s777,medium,2,6.09
ppo,queue-AE-4d,s777,medium,3,5.78
ppo,queue-AE-4d,s777,medium,4,4.31
ppo,queue-AE-4d,s777,medium,5,4.42
ppo,queue-AE-4d,s777,medium,6,4.64
ppo,queue-AE-4d,s777,medium,7,4.58
ppo,queue-AE-4d,s777,medium,8,5.33
ppo,queue-AE-4d,s777,medium,9,5.58
ppo,queue-AE-4d,s777,medium,10,5.53
ppo,queue-AE-4d,s777,medium,11,5.36
ppo,queue-AE-4d,s777,medium,12,5.09
ppo,queue-AE-4d,s777,medium,13,5.56
ppo,queue-AE-4d,s777,medium,14,5.2
ppo,queue-AE-4d,s777,medium,15,4.96
ppo,queue-AE-4d,s777,medium,16,4.51
ppo,queue-AE-4d,s777,medium,17,5.71
ppo,queue-AE-4d,s777,medium,18,4.07
ppo,queue-AE-4d,s777,medium,19,4.38
ppo,queue-AE-4d,s777,medium,20,5.89
ppo,queue-AE-4d,s777,medium,21,2.78
ppo,queue-AE-4d,s777,medium,22,5.18
ppo,queue-AE-4d,s777,medium,23,4.67
ppo,queue-AE-4d,s777,medium,24,5.82
ppo,queue-AE-4d,s777,medium,25,4.91
ppo,queue-AE-4d,s777,medium,26,7.62
ppo,queue-AE-4d,s777,medium,27,4.56
ppo,queue-AE-4d,s777,medium,28,3.93
ppo,queue-AE-4d,s777,medium,29,3.8
ppo,queue-AE-4d,s777,medium,30,3.13
ppo,queue-AE-4d,s777,medium,31,4.62
ppo,queue-AE-4d,s777,medium,32,5.82
ppo,queue-AE-4d,s777,medium,33,3.69
ppo,queue-AE-4d,s777,medium,34,4.09
ppo,queue-AE-4d,s777,medium,35,4.82
ppo,queue-AE-4d,s777,medium,36,3.84
ppo,queue-AE-4d,s777,medium,37,2.27
ppo,queue-AE-4d,s777,medium,38,3.87
ppo,queue-AE-4d,s777,medium,39,4.67
ppo,queue-AE-4d,s777,medium,40,4.89
ppo,queue-AE-4d,s777,medium,41,4.49
ppo,queue-AE-4d,s777,medium,42,4.67
ppo,queue-AE-4d,s777,medium,43,6.53
ppo,queue-AE-4d,s777,medium,44,7.24
ppo,queue-AE-4d,s777,medium,45,6.4
ppo,queue-AE-4d,s777,low,1,1.96
ppo,queue-AE-4d,s777,low,2,1.82
ppo,queue-AE-4d,s777,low,3,2.69
ppo,queue-AE-4d,s777,low,4,1.44
ppo,queue-AE-4d,s777,low,5,2.2
ppo,queue-AE-4d,s777,low,6,3.04
ppo,queue-AE-4d,s777,low,7,1.84
ppo,queue-AE-4d,s777,low,8,3.04
ppo,queue-AE-4d,s777,low,9,2.44
ppo,queue-AE-4d,s777,low,10,2.04
ppo,queue-AE-4d,s777,low,11,2.6
ppo,queue-AE-4d,s777,low,12,2.87
ppo,queue-AE-4d,s777,low,13,1.62
ppo,queue-AE-4d,s777,low,14,3.0
ppo,queue-AE-4d,s777,low,15,2.36
ppo,queue-AE-4d,s777,low,16,2.62
ppo,queue-AE-4d,s777,low,17,3.29
ppo,queue-AE-4d,s777,low,18,3.07
ppo,queue-AE-4d,s777,low,19,2.51
ppo,queue-AE-4d,s777,low,20,4.42
ppo,queue-AE-4d,s777,low,21,3.42
ppo,queue-AE-4d,s777,low,22,1.6
ppo,queue-AE-4d,s777,low,23,2.56
ppo,queue-AE-4d,s777,low,24,2.42
ppo,queue-AE-4d,s777,low,25,1.73
ppo,queue-AE-4d,s777,low,26,3.11
ppo,queue-AE-4d,s777,low,27,1.47
ppo,queue-AE-4d,s777,low,28,3.11
ppo,queue-AE-4d,s777,low,29,3.02
ppo,queue-AE-4d,s777,low,30,2.18
ppo,queue-AE-4d,s777,low,31,1.58
ppo,queue-AE-4d,s777,low,32,2.87
ppo,queue-AE-4d,s777,low,33,1.78
ppo,queue-AE-4d,s777,low,34,2.8
ppo,queue-AE-4d,s777,low,35,3.09
ppo,queue-AE-4d,s777,low,36,2.69
ppo,queue-AE-4d,s777,low,37,3.38
ppo,queue-AE-4d,s777,low,38,2.53
ppo,queue-AE-4d,s777,low,39,1.78
ppo,queue-AE-4d,s777,low,40,2.53
ppo,queue-AE-4d,s777,low,41,2.38
ppo,queue-AE-4d,s777,low,42,1.71
ppo,queue-AE-4d,s777,low,43,2.51
ppo,queue-AE-4d,s777,low,44,2.38
ppo,queue-AE-4d,s777,low,45,3.1
ppo,queue-AE-32d,s42,high,1,6.22
ppo,queue-AE-32d,s42,high,2,14.8
ppo,queue-AE-32d,s42,high,3,27.89
ppo,queue-AE-32d,s42,high,4,40.73
ppo,queue-AE-32d,s42,high,5,39.33
ppo,queue-AE-32d,s42,high,6,50.13
ppo,queue-AE-32d,s42,high,7,57.0
ppo,queue-AE-32d,s42,high,8,78.51
ppo,queue-AE-32d,s42,high,9,91.84
ppo,queue-AE-32d,s42,high,10,96.82
ppo,queue-AE-32d,s42,high,11,128.98
ppo,queue-AE-32d,s42,high,12,151.73
ppo,queue-AE-32d,s42,high,13,171.33
ppo,queue-AE-32d,s42,high,14,208.98
ppo,queue-AE-32d,s42,high,15,241.02
ppo,queue-AE-32d,s42,high,16,279.47
ppo,queue-AE-32d,s42,high,17,324.67
ppo,queue-AE-32d,s42,high,18,371.51
ppo,queue-AE-32d,s42,high,19,404.6
ppo,queue-AE-32d,s42,high,20,429.8
ppo,queue-AE-32d,s42,high,21,448.02
ppo,queue-AE-32d,s42,high,22,466.38
ppo,queue-AE-32d,s42,high,23,487.44
ppo,queue-AE-32d,s42,high,24,508.47
ppo,queue-AE-32d,s42,high,25,532.53
ppo,queue-AE-32d,s42,high,26,554.04
ppo,queue-AE-32d,s42,high,27,568.02
ppo,queue-AE-32d,s42,high,28,584.11
ppo,queue-AE-32d,s42,high,29,595.53
ppo,queue-AE-32d,s42,high,30,602.38
ppo,queue-AE-32d,s42,high,31,612.09
ppo,queue-AE-32d,s42,high,32,617.47
ppo,queue-AE-32d,s42,high,33,629.89
ppo,queue-AE-32d,s42,high,34,640.47
ppo,queue-AE-32d,s42,high,35,644.42
ppo,queue-AE-32d,s42,high,36,652.51
ppo,queue-AE-32d,s42,high,37,662.82
ppo,queue-AE-32d,s42,high,38,668.69
ppo,queue-AE-32d,s42,high,39,672.16
ppo,queue-AE-32d,s42,high,40,675.58
ppo,queue-AE-32d,s42,high,41,678.67
ppo,queue-AE-32d,s42,high,42,682.44
ppo,queue-AE-32d,s42,high,43,687.51
ppo,queue-AE-32d,s42,high,44,690.18
ppo,queue-AE-32d,s42,high,45,693.1
ppo,queue-AE-8d,s123,medium,1,2.64
ppo,queue-AE-8d,s123,medium,2,5.04
ppo,queue-AE-8d,s123,medium,3,4.91
ppo,queue-AE-8d,s123,medium,4,3.8
ppo,queue-AE-8d,s123,medium,5,3.91
ppo,queue-AE-8d,s123,medium,6,4.76
ppo,queue-AE-8d,s123,medium,7,4.47
ppo,queue-AE-8d,s123,medium,8,5.18
ppo,queue-AE-8d,s123,medium,9,4.69
ppo,queue-AE-8d,s123,medium,10,6.02
ppo,queue-AE-8d,s123,medium,11,4.49
ppo,queue-AE-8d,s123,medium,12,4.18
ppo,queue-AE-8d,s123,medium,13,4.13
ppo,queue-AE-8d,s123,medium,14,2.84
ppo,queue-AE-8d,s123,medium,15,5.4
ppo,queue-AE-8d,s123,medium,16,5.27
ppo,queue-AE-8d,s123,medium,17,5.24
ppo,queue-AE-8d,s123,medium,18,5.07
ppo,queue-AE-8d,s123,medium,19,3.67
ppo,queue-AE-8d,s123,medium,20,4.87
ppo,queue-AE-8d,s123,medium,21,4.2
ppo,queue-AE-8d,s123,medium,22,4.51
ppo,queue-AE-8d,s123,medium,23,3.67
ppo,queue-AE-8d,s123,medium,24,2.96
ppo,queue-AE-8d,s123,medium,25,4.73
ppo,queue-AE-8d,s123,medium,26,5.04
ppo,queue-AE-8d,s123,medium,27,3.62
ppo,queue-AE-8d,s123,medium,28,4.64
ppo,queue-AE-8d,s123,medium,29,3.11
ppo,queue-AE-8d,s123,medium,30,2.76
ppo,queue-AE-8d,s123,medium,31,4.44
ppo,queue-AE-8d,s123,medium,32,5.87
ppo,queue-AE-8d,s123,medium,33,3.76
ppo,queue-AE-8d,s123,medium,34,4.07
ppo,queue-AE-8d,s123,medium,35,3.18
ppo,queue-AE-8d,s123,medium,36,4.24
ppo,queue-AE-8d,s123,medium,37,3.58
ppo,queue-AE-8d,s123,medium,38,2.82
ppo,queue-AE-8d,s123,medium,39,5.02
ppo,queue-AE-8d,s123,medium,40,3.69
ppo,queue-AE-8d,s123,medium,41,3.82
ppo,queue-AE-8d,s123,medium,42,4.84
ppo,queue-AE-8d,s123,medium,43,4.44
ppo,queue-AE-8d,s123,medium,44,5.42
ppo,queue-AE-8d,s123,medium,45,3.5
ppo,queue-AE-8d,s123,low,1,2.0
ppo,queue-AE-8d,s123,low,2,1.91
ppo,queue-AE-8d,s123,low,3,2.33
ppo,queue-AE-8d,s123,low,4,2.29
ppo,queue-AE-8d,s123,low,5,2.04
ppo,queue-AE-8d,s123,low,6,2.04
ppo,queue-AE-8d,s123,low,7,2.24
ppo,queue-AE-8d,s123,low,8,3.09
ppo,queue-AE-8d,s123,low,9,1.49
ppo,queue-AE-8d,s123,low,10,2.47
ppo,queue-AE-8d,s123,low,11,3.09
ppo,queue-AE-8d,s123,low,12,1.89
ppo,queue-AE-8d,s123,low,13,1.91
ppo,queue-AE-8d,s123,low,14,2.8
ppo,queue-AE-8d,s123,low,15,2.53
ppo,queue-AE-8d,s123,low,16,2.53
ppo,queue-AE-8d,s123,low,17,2.22
ppo,queue-AE-8d,s123,low,18,3.02
ppo,queue-AE-8d,s123,low,19,2.18
ppo,queue-AE-8d,s123,low,20,2.98
ppo,queue-AE-8d,s123,low,21,2.93
ppo,queue-AE-8d,s123,low,22,2.0
ppo,queue-AE-8d,s123,low,23,1.67
ppo,queue-AE-8d,s123,low,24,1.49
ppo,queue-AE-8d,s123,low,25,1.84
ppo,queue-AE-8d,s123,low,26,2.24
ppo,queue-AE-8d,s123,low,27,0.93
ppo,queue-AE-8d,s123,low,28,3.33
ppo,queue-AE-8d,s123,low,29,2.38
ppo,queue-AE-8d,s123,low,30,2.07
ppo,queue-AE-8d,s123,low,31,1.89
ppo,queue-AE-8d,s123,low,32,1.93
ppo,queue-AE-8d,s123,low,33,2.76
ppo,queue-AE-8d,s123,low,34,3.42
ppo,queue-AE-8d,s123,low,35,2.27
ppo,queue-AE-8d,s123,low,36,2.09
ppo,queue-AE-8d,s123,low,37,2.2
ppo,queue-AE-8d,s123,low,38,2.87
ppo,queue-AE-8d,s123,low,39,2.62
ppo,queue-AE-8d,s123,low,40,1.87
ppo,queue-AE-8d,s123,low,41,2.4
ppo,queue-AE-8d,s123,low,42,2.27
ppo,queue-AE-8d,s123,low,43,1.51
ppo,queue-AE-8d,s123,low,44,1.56
ppo,queue-AE-8d,s123,low,45,2.0
ppo,queue-AE-8d,s42,medium,1,2.89
ppo,queue-AE-8d,s42,medium,2,4.67
ppo,queue-AE-8d,s42,medium,3,3.16
ppo,queue-AE-8d,s42,medium,4,4.22
ppo,queue-AE-8d,s42,medium,5,5.47
ppo,queue-AE-8d,s42,medium,6,4.4
ppo,queue-AE-8d,s42,medium,7,4.51
ppo,queue-AE-8d,s42,medium,8,4.6
ppo,queue-AE-8d,s42,medium,9,4.42
ppo,queue-AE-8d,s42,medium,10,4.82
ppo,queue-AE-8d,s42,medium,11,3.27
ppo,queue-AE-8d,s42,medium,12,3.22
ppo,queue-AE-8d,s42,medium,13,3.6
ppo,queue-AE-8d,s42,medium,14,4.36
ppo,queue-AE-8d,s42,medium,15,3.71
ppo,queue-AE-8d,s42,medium,16,3.4
ppo,queue-AE-8d,s42,medium,17,5.47
ppo,queue-AE-8d,s42,medium,18,3.69
ppo,queue-AE-8d,s42,medium,19,2.78
ppo,queue-AE-8d,s42,medium,20,3.49
ppo,queue-AE-8d,s42,medium,21,3.49
ppo,queue-AE-8d,s42,medium,22,4.33
ppo,queue-AE-8d,s42,medium,23,3.89
ppo,queue-AE-8d,s42,medium,24,3.67
ppo,queue-AE-8d,s42,medium,25,3.44
ppo,queue-AE-8d,s42,medium,26,6.47
ppo,queue-AE-8d,s42,medium,27,4.02
ppo,queue-AE-8d,s42,medium,28,4.07
ppo,queue-AE-8d,s42,medium,29,3.98
ppo,queue-AE-8d,s42,medium,30,3.09
ppo,queue-AE-8d,s42,medium,31,4.33
ppo,queue-AE-8d,s42,medium,32,5.22
ppo,queue-AE-8d,s42,medium,33,3.87
ppo,queue-AE-8d,s42,medium,34,3.56
ppo,queue-AE-8d,s42,medium,35,3.04
ppo,queue-AE-8d,s42,medium,36,4.24
ppo,queue-AE-8d,s42,medium,37,4.53
ppo,queue-AE-8d,s42,medium,38,3.42
ppo,queue-AE-8d,s42,medium,39,4.89
ppo,queue-AE-8d,s42,medium,40,3.87
ppo,queue-AE-8d,s42,medium,41,3.78
ppo,queue-AE-8d,s42,medium,42,3.87
ppo,queue-AE-8d,s42,medium,43,4.31
ppo,queue-AE-8d,s42,medium,44,5.6
ppo,queue-AE-8d,s42,medium,45,4.8
ppo,queue-AE-8d,s42,low,1,1.71
ppo,queue-AE-8d,s42,low,2,1.93
ppo,queue-AE-8d,s42,low,3,1.4
ppo,queue-AE-8d,s42,low,4,2.64
ppo,queue-AE-8d,s42,low,5,2.27
ppo,queue-AE-8d,s42,low,6,2.98
ppo,queue-AE-8d,s42,low,7,3.13
ppo,queue-AE-8d,s42,low,8,2.73
ppo,queue-AE-8d,s42,low,9,2.31
ppo,queue-AE-8d,s42,low,10,2.27
ppo,queue-AE-8d,s42,low,11,1.96
ppo,queue-AE-8d,s42,low,12,1.69
ppo,queue-AE-8d,s42,low,13,2.04
ppo,queue-AE-8d,s42,low,14,2.4
ppo,queue-AE-8d,s42,low,15,2.18
ppo,queue-AE-8d,s42,low,16,1.47
ppo,queue-AE-8d,s42,low,17,2.31
ppo,queue-AE-8d,s42,low,18,2.67
ppo,queue-AE-8d,s42,low,19,1.98
ppo,queue-AE-8d,s42,low,20,2.73
ppo,queue-AE-8d,s42,low,21,3.4
ppo,queue-AE-8d,s42,low,22,1.93
ppo,queue-AE-8d,s42,low,23,2.07
ppo,queue-AE-8d,s42,low,24,2.29
ppo,queue-AE-8d,s42,low,25,1.96
ppo,queue-AE-8d,s42,low,26,2.31
ppo,queue-AE-8d,s42,low,27,1.38
ppo,queue-AE-8d,s42,low,28,3.42
ppo,queue-AE-8d,s42,low,29,3.29
ppo,queue-AE-8d,s42,low,30,2.0
ppo,queue-AE-8d,s42,low,31,1.24
ppo,queue-AE-8d,s42,low,32,1.82
ppo,queue-AE-8d,s42,low,33,2.8
ppo,queue-AE-8d,s42,low,34,2.36
ppo,queue-AE-8d,s42,low,35,1.73
ppo,queue-AE-8d,s42,low,36,1.87
ppo,queue-AE-8d,s42,low,37,3.16
ppo,queue-AE-8d,s42,low,38,1.56
ppo,queue-AE-8d,s42,low,39,1.33
ppo,queue-AE-8d,s42,low,40,2.13
ppo,queue-AE-8d,s42,low,41,1.89
ppo,queue-AE-8d,s42,low,42,2.78
ppo,queue-AE-8d,s42,low,43,1.4
ppo,queue-AE-8d,s42,low,44,1.76
ppo,queue-AE-8d,s42,low,45,2.7
ppo,queue-AE-8d,s777,high,1,5.73
ppo,queue-AE-8d,s777,high,2,8.04
ppo,queue-AE-8d,s777,high,3,11.91
ppo,queue-AE-8d,s777,high,4,8.67
ppo,queue-AE-8d,s777,high,5,9.82
ppo,queue-AE-8d,s777,high,6,8.93
ppo,queue-AE-8d,s777,high,7,13.84
ppo,queue-AE-8d,s777,high,8,14.69
ppo,queue-AE-8d,s777,high,9,13.13
ppo,queue-AE-8d,s777,high,10,10.96
ppo,queue-AE-8d,s777,high,11,9.76
ppo,queue-AE-8d,s777,high,12,10.33
ppo,queue-AE-8d,s777,high,13,9.78
ppo,queue-AE-8d,s777,high,14,10.36
ppo,queue-AE-8d,s777,high,15,9.42
ppo,queue-AE-8d,s777,high,16,11.24
ppo,queue-AE-8d,s777,high,17,11.76
ppo,queue-AE-8d,s777,high,18,9.71
ppo,queue-AE-8d,s777,high,19,9.56
ppo,queue-AE-8d,s777,high,20,10.0
ppo,queue-AE-8d,s777,high,21,9.67
ppo,queue-AE-8d,s777,high,22,10.38
ppo,queue-AE-8d,s777,high,23,11.44
ppo,queue-AE-8d,s777,high,24,9.0
ppo,queue-AE-8d,s777,high,25,8.38
ppo,queue-AE-8d,s777,high,26,10.47
ppo,queue-AE-8d,s777,high,27,13.84
ppo,queue-AE-8d,s777,high,28,9.8
ppo,queue-AE-8d,s777,high,29,8.71
ppo,queue-AE-8d,s777,high,30,8.04
ppo,queue-AE-8d,s777,high,31,7.71
ppo,queue-AE-8d,s777,high,32,10.42
ppo,queue-AE-8d,s777,high,33,13.36
ppo,queue-AE-8d,s777,high,34,10.64
ppo,queue-AE-8d,s777,high,35,10.73
ppo,queue-AE-8d,s777,high,36,11.67
ppo,queue-AE-8d,s777,high,37,8.47
ppo,queue-AE-8d,s777,high,38,8.2
ppo,queue-AE-8d,s777,high,39,6.82
ppo,queue-AE-8d,s777,high,40,10.38
ppo,queue-AE-8d,s777,high,41,7.33
ppo,queue-AE-8d,s777,high,42,8.98
ppo,queue-AE-8d,s777,high,43,11.29
ppo,queue-AE-8d,s777,high,44,10.8
ppo,queue-AE-8d,s777,high,45,11.7
ppo,queue-AE-8d,s777,low,1,1.6
ppo,queue-AE-8d,s777,low,2,1.33
ppo,queue-AE-8d,s777,low,3,1.73
ppo,queue-AE-8d,s777,low,4,1.51
ppo,queue-AE-8d,s777,low,5,1.31
ppo,queue-AE-8d,s777,low,6,1.4
ppo,queue-AE-8d,s777,low,7,2.18
ppo,queue-AE-8d,s777,low,8,2.04
ppo,queue-AE-8d,s777,low,9,2.07
ppo,queue-AE-8d,s777,low,10,1.8
ppo,queue-AE-8d,s777,low,11,1.56
ppo,queue-AE-8d,s777,low,12,1.11
ppo,queue-AE-8d,s777,low,13,1.91
ppo,queue-AE-8d,s777,low,14,2.31
ppo,queue-AE-8d,s777,low,15,1.73
ppo,queue-AE-8d,s777,low,16,1.78
ppo,queue-AE-8d,s777,low,17,1.87
ppo,queue-AE-8d,s777,low,18,1.47
ppo,queue-AE-8d,s777,low,19,1.8
ppo,queue-AE-8d,s777,low,20,1.93
ppo,queue-AE-8d,s777,low,21,1.76
ppo,queue-AE-8d,s777,low,22,1.22
ppo,queue-AE-8d,s777,low,23,1.51
ppo,queue-AE-8d,s777,low,24,1.38
ppo,queue-AE-8d,s777,low,25,1.16
ppo,queue-AE-8d,s777,low,26,1.51
ppo,queue-AE-8d,s777,low,27,1.51
ppo,queue-AE-8d,s777,low,28,2.53
ppo,queue-AE-8d,s777,low,29,2.18
ppo,queue-AE-8d,s777,low,30,1.47
ppo,queue-AE-8d,s777,low,31,1.47
ppo,queue-AE-8d,s777,low,32,1.91
ppo,queue-AE-8d,s777,low,33,2.49
ppo,queue-AE-8d,s777,low,34,1.73
ppo,queue-AE-8d,s777,low,35,1.27
ppo,queue-AE-8d,s777,low,36,1.4
ppo,queue-AE-8d,s777,low,37,1.13
ppo,queue-AE-8d,s777,low,38,1.53
ppo,queue-AE-8d,s777,low,39,1.64
ppo,queue-AE-8d,s777,low,40,1.47
ppo,queue-AE-8d,s777,low,41,1.44
ppo,queue-AE-8d,s777,low,42,1.67
ppo,queue-AE-8d,s777,low,43,1.42
ppo,queue-AE-8d,s777,low,44,1.24
ppo,queue-AE-8d,s777,low,45,2.1
ppo,queue-AE-8d,s777,medium,1,2.84
ppo,queue-AE-8d,s777,medium,2,3.47
ppo,queue-AE-8d,s777,medium,3,4.07
ppo,queue-AE-8d,s777,medium,4,3.67
ppo,queue-AE-8d,s777,medium,5,2.24
ppo,queue-AE-8d,s777,medium,6,2.87
ppo,queue-AE-8d,s777,medium,7,4.62
ppo,queue-AE-8d,s777,medium,8,3.6
ppo,queue-AE-8d,s777,medium,9,3.71
ppo,queue-AE-8d,s777,medium,10,3.04
ppo,queue-AE-8d,s777,medium,11,2.76
ppo,queue-AE-8d,s777,medium,12,2.8
ppo,queue-AE-8d,s777,medium,13,2.91
ppo,queue-AE-8d,s777,medium,14,2.33
ppo,queue-AE-8d,s777,medium,15,3.53
ppo,queue-AE-8d,s777,medium,16,2.42
ppo,queue-AE-8d,s777,medium,17,2.96
ppo,queue-AE-8d,s777,medium,18,2.87
ppo,queue-AE-8d,s777,medium,19,1.58
ppo,queue-AE-8d,s777,medium,20,3.22
ppo,queue-AE-8d,s777,medium,21,2.87
ppo,queue-AE-8d,s777,medium,22,3.8
ppo,queue-AE-8d,s777,medium,23,3.4
ppo,queue-AE-8d,s777,medium,24,2.91
ppo,queue-AE-8d,s777,medium,25,2.58
ppo,queue-AE-8d,s777,medium,26,3.87
ppo,queue-AE-8d,s777,medium,27,2.84
ppo,queue-AE-8d,s777,medium,28,2.89
ppo,queue-AE-8d,s777,medium,29,3.04
ppo,queue-AE-8d,s777,medium,30,2.73
ppo,queue-AE-8d,s777,medium,31,2.62
ppo,queue-AE-8d,s777,medium,32,3.96
ppo,queue-AE-8d,s777,medium,33,2.76
ppo,queue-AE-8d,s777,medium,34,2.22
ppo,queue-AE-8d,s777,medium,35,3.27
ppo,queue-AE-8d,s777,medium,36,3.04
ppo,queue-AE-8d,s777,medium,37,2.16
ppo,queue-AE-8d,s777,medium,38,2.38
ppo,queue-AE-8d,s777,medium,39,3.0
ppo,queue-AE-8d,s777,medium,40,2.51
ppo,queue-AE-8d,s777,medium,41,2.49
ppo,queue-AE-8d,s777,medium,42,3.11
ppo,queue-AE-8d,s777,medium,43,3.2
ppo,queue-AE-8d,s777,medium,44,3.82
ppo,queue-AE-8d,s777,medium,45,3.1
ppo,queue-AE-4d,s42,high,1,5.91
ppo,queue-AE-4d,s42,high,2,15.96
ppo,queue-AE-4d,s42,high,3,24.8
ppo,queue-AE-4d,s42,high,4,22.0
ppo,queue-AE-4d,s42,high,5,32.18
ppo,queue-AE-4d,s42,high,6,42.53
ppo,queue-AE-4d,s42,high,7,50.8
ppo,queue-AE-4d,s42,high,8,64.36
ppo,queue-AE-4d,s42,high,9,71.64
ppo,queue-AE-4d,s42,high,10,87.33
ppo,queue-AE-4d,s42,high,11,105.11
ppo,queue-AE-4d,s42,high,12,119.96
ppo,queue-AE-4d,s42,high,13,140.93
ppo,queue-AE-4d,s42,high,14,167.29
ppo,queue-AE-4d,s42,high,15,193.0
ppo,queue-AE-4d,s42,high,16,246.69
ppo,queue-AE-4d,s42,high,17,303.84
ppo,queue-AE-4d,s42,high,18,355.93
ppo,queue-AE-4d,s42,high,19,397.13
ppo,queue-AE-4d,s42,high,20,437.53
ppo,queue-AE-4d,s42,high,21,478.24
ppo,queue-AE-4d,s42,high,22,511.31
ppo,queue-AE-4d,s42,high,23,550.49
ppo,queue-AE-4d,s42,high,24,585.96
ppo,queue-AE-4d,s42,high,25,613.69
ppo,queue-AE-4d,s42,high,26,631.87
ppo,queue-AE-4d,s42,high,27,646.38
ppo,queue-AE-4d,s42,high,28,658.07
ppo,queue-AE-4d,s42,high,29,676.76
ppo,queue-AE-4d,s42,high,30,689.24
ppo,queue-AE-4d,s42,high,31,701.16
ppo,queue-AE-4d,s42,high,32,707.16
ppo,queue-AE-4d,s42,high,33,711.49
ppo,queue-AE-4d,s42,high,34,715.98
ppo,queue-AE-4d,s42,high,35,722.02
ppo,queue-AE-4d,s42,high,36,728.33
ppo,queue-AE-4d,s42,high,37,730.42
ppo,queue-AE-4d,s42,high,38,736.73
ppo,queue-AE-4d,s42,high,39,740.27
ppo,queue-AE-4d,s42,high,40,746.13
ppo,queue-AE-4d,s42,high,41,747.62
ppo,queue-AE-4d,s42,high,42,750.96
ppo,queue-AE-4d,s42,high,43,756.0
ppo,queue-AE-4d,s42,high,44,761.02
ppo,queue-AE-4d,s42,high,45,764.7
ppo,queue-AE-4d,s777,high,1,5.13
ppo,queue-AE-4d,s777,high,2,13.8
ppo,queue-AE-4d,s777,high,3,25.36
ppo,queue-AE-4d,s777,high,4,20.51
ppo,queue-AE-4d,s777,high,5,30.93
ppo,queue-AE-4d,s777,high,6,40.49
ppo,queue-AE-4d,s777,high,7,42.56
ppo,queue-AE-4d,s777,high,8,55.71
ppo,queue-AE-4d,s777,high,9,64.07
ppo,queue-AE-4d,s777,high,10,70.56
ppo,queue-AE-4d,s777,high,11,86.27
ppo,queue-AE-4d,s777,high,12,102.84
ppo,queue-AE-4d,s777,high,13,124.36
ppo,queue-AE-4d,s777,high,14,150.0
ppo,queue-AE-4d,s777,high,15,187.49
ppo,queue-AE-4d,s777,high,16,225.49
ppo,queue-AE-4d,s777,high,17,258.91
ppo,queue-AE-4d,s777,high,18,305.0
ppo,queue-AE-4d,s777,high,19,344.56
ppo,queue-AE-4d,s777,high,20,379.44
ppo,queue-AE-4d,s777,high,21,410.58
ppo,queue-AE-4d,s777,high,22,439.24
ppo,queue-AE-4d,s777,high,23,468.71
ppo,queue-AE-4d,s777,high,24,497.24
ppo,queue-AE-4d,s777,high,25,529.38
ppo,queue-AE-4d,s777,high,26,550.84
ppo,queue-AE-4d,s777,high,27,557.73
ppo,queue-AE-4d,s777,high,28,560.04
ppo,queue-AE-4d,s777,high,29,564.56
ppo,queue-AE-4d,s777,high,30,567.8
ppo,queue-AE-4d,s777,high,31,577.89
ppo,queue-AE-4d,s777,high,32,582.16
